Subject,Block,WaitTime,Accuracy
16307,2,none,1
16307,2,short,1
16307,2,medium,1
16307,2,long,0.8571428571428571
16307,3,none,1
16307,3,short,1
16307,3,medium,1
16307,3,long,0.7142857142857143
16308,1,none,1
16308,1,short,0.8571428571428571
16308,1,medium,1
16308,1,long,0.8571428571428571
16308,2,none,1
16308,2,short,1
16308,2,medium,0.7142857142857143
16308,2,long,0.7142857142857143
16308,3,none,1
16308,3,short,1
16308,3,medium,1
16308,3,long,1
16309,1,none,1
16309,1,short,0.7142857142857143
16309,1,medium,0.5714285714285714
16309,1,long,0.7142857142857143
16309,2,none,1
16309,2,short,0.8571428571428571
16309,2,medium,0.7142857142857143
16309,2,long,0.7142857142857143
16309,3,none,1
16309,3,short,0.7142857142857143
16309,3,medium,0.5714285714285714
16309,3,long,0.5714285714285714
16310,1,none,0
16310,1,short,1
16310,1,medium,1
16310,1,long,1
16310,2,none,1
16310,2,short,0.8571428571428571
16310,2,medium,1
16310,2,long,0.8571428571428571
16310,3,none,1
16310,3,short,1
16310,3,medium,1
16310,3,long,0.8571428571428571
16311,1,none,1
16311,1,short,0.8571428571428571
16311,1,medium,0.8571428571428571
16311,1,long,0.8571428571428571
16311,2,none,1
16311,2,short,0.8571428571428571
16311,2,medium,0.7142857142857143
16311,2,long,0.5714285714285714
16311,3,none,1
16311,3,short,1
16311,3,medium,0.42857142857142855
16311,3,long,0.7142857142857143
16312,1,none,1
16312,1,short,1
16312,1,medium,1
16312,1,long,0.8571428571428571
16312,2,none,0
16312,2,short,0.8571428571428571
16312,2,medium,0.8571428571428571
16312,2,long,0.8571428571428571
16312,3,none,1
16312,3,short,0.7142857142857143
16312,3,medium,0.42857142857142855
16312,3,long,0.42857142857142855
16313,1,none,1
16313,1,short,1
16313,1,medium,0.8571428571428571
16313,1,long,0.8571428571428571
16313,2,none,1
16313,2,short,1
16313,2,medium,0.8571428571428571
16313,2,long,1
16313,3,none,1
16313,3,short,1
16313,3,medium,0.7142857142857143
16313,3,long,1
16314,1,none,1
16314,1,short,0.8571428571428571
16314,1,medium,0.5714285714285714
16314,1,long,0.8571428571428571
16314,2,none,1
16314,2,short,1
16314,2,medium,0.8571428571428571
16314,2,long,0.7142857142857143
16314,3,none,1
16314,3,short,0.8571428571428571
16314,3,medium,1
16314,3,long,0.8571428571428571
16315,1,none,1
16315,1,short,1
16315,1,medium,0.8571428571428571
16315,1,long,0.8571428571428571
16315,2,none,1
16315,2,short,1
16315,2,medium,0.8571428571428571
16315,2,long,0.7142857142857143
16315,3,none,1
16315,3,short,0.8571428571428571
16315,3,medium,0.7142857142857143
16315,3,long,1
16317,1,none,1
16317,1,short,1
16317,1,medium,1
16317,1,long,1
16317,2,none,1
16317,2,short,1
16317,2,medium,0.8571428571428571
16317,2,long,0.8571428571428571
16317,3,none,1
16317,3,short,1
16317,3,medium,1
16317,3,long,0.7142857142857143
16319,1,none,1
16319,1,short,0.8571428571428571
16319,1,medium,1
16319,1,long,1
16319,2,none,1
16319,2,short,0.7142857142857143
16319,2,medium,0.8571428571428571
16319,2,long,1
16319,3,none,1
16319,3,short,0.8571428571428571
16319,3,medium,0.8571428571428571
16319,3,long,0.8571428571428571
16321,1,none,1
16321,1,short,0.8571428571428571
16321,1,medium,1
16321,1,long,0.7142857142857143
16321,2,none,1
16321,2,short,0.8571428571428571
16321,2,medium,1
16321,2,long,0.7142857142857143
16321,3,none,1
16321,3,short,0.8571428571428571
16321,3,medium,0.8571428571428571
16321,3,long,0.8571428571428571
16323,1,none,1
16323,1,short,1
16323,1,medium,1
16323,1,long,1
16323,2,none,1
16323,2,short,0.8571428571428571
16323,2,medium,0.8571428571428571
16323,2,long,0.14285714285714285
16323,3,none,1
16323,3,short,0.5714285714285714
16323,3,medium,0.7142857142857143
16323,3,long,0.7142857142857143
16324,1,none,1
16324,1,short,1
16324,1,medium,1
16324,1,long,0.8571428571428571
16324,2,none,1
16324,2,short,1
16324,2,medium,0.7142857142857143
16324,2,long,1
16324,3,none,1
16324,3,short,0.8571428571428571
16324,3,medium,0.8571428571428571
16324,3,long,0.42857142857142855
16326,1,none,1
16326,1,short,1
16326,1,medium,0.8571428571428571
16326,1,long,1
16326,2,none,1
16326,2,short,1
16326,2,medium,1
16326,2,long,0.7142857142857143
16326,3,none,1
16326,3,short,1
16326,3,medium,0.8571428571428571
16326,3,long,1
16327,1,none,1
16327,1,short,0.8571428571428571
16327,1,medium,1
16327,1,long,1
16327,2,none,1
16327,2,short,1
16327,2,medium,1
16327,2,long,0.7142857142857143
16327,3,none,1
16327,3,short,1
16327,3,medium,1
16327,3,long,0.8571428571428571
16328,1,none,1
16328,1,short,1
16328,1,medium,1
16328,1,long,1
16328,2,none,1
16328,2,short,1
16328,2,medium,1
16328,2,long,1
16328,3,none,1
16328,3,short,0.8571428571428571
16328,3,medium,1
16328,3,long,0.8571428571428571
16329,1,none,1
16329,1,short,1
16329,1,medium,1
16329,1,long,0.8571428571428571
16329,2,none,1
16329,2,short,0.8571428571428571
16329,2,medium,0.8571428571428571
16329,2,long,1
16329,3,none,1
16329,3,short,1
16329,3,medium,0.8571428571428571
16329,3,long,1
16330,1,none,0
16330,1,short,0.5714285714285714
16330,1,medium,0.2857142857142857
16330,1,long,0.42857142857142855
16330,2,none,1
16330,2,short,0.8571428571428571
16330,2,medium,0.7142857142857143
16330,2,long,0.5714285714285714
16330,3,none,1
16330,3,short,0.8571428571428571
16330,3,medium,0.5714285714285714
16330,3,long,0.42857142857142855
16331,1,none,1
16331,1,short,1
16331,1,medium,1
16331,1,long,1
16331,2,none,1
16331,2,short,0.8571428571428571
16331,2,medium,1
16331,2,long,0.7142857142857143
16331,3,none,1
16331,3,short,1
16331,3,medium,0.7142857142857143
16331,3,long,0.7142857142857143
16332,1,none,0
16332,1,short,1
16332,1,medium,0.8571428571428571
16332,1,long,1
16332,2,none,1
16332,2,short,1
16332,2,medium,0.5714285714285714
16332,2,long,0.8571428571428571
16332,3,none,1
16332,3,short,0.8571428571428571
16332,3,medium,0.7142857142857143
16332,3,long,0.2857142857142857
16333,1,none,1
16333,1,short,1
16333,1,medium,1
16333,1,long,1
16333,2,none,1
16333,2,short,0.8571428571428571
16333,2,medium,0.8571428571428571
16333,2,long,0.7142857142857143
16333,3,none,1
16333,3,short,0.8571428571428571
16333,3,medium,0.7142857142857143
16333,3,long,0.42857142857142855
16334,1,none,1
16334,1,short,1
16334,1,medium,0.8571428571428571
16334,1,long,0.8571428571428571
16334,2,none,1
16334,2,short,0.7142857142857143
16334,2,medium,0.7142857142857143
16334,2,long,1
16334,3,none,1
16334,3,short,1
16334,3,medium,1
16334,3,long,0.8571428571428571
16339,1,none,1
16339,1,short,0.8571428571428571
16339,1,medium,1
16339,1,long,0.7142857142857143
16339,2,none,1
16339,2,short,1
16339,2,medium,0.5714285714285714
16339,2,long,0.8571428571428571
16339,3,none,1
16339,3,short,1
16339,3,medium,0.7142857142857143
16339,3,long,0.7142857142857143
16340,1,none,1
16340,1,short,0.5714285714285714
16340,1,medium,1
16340,1,long,0.7142857142857143
16340,2,none,0
16340,2,short,1
16340,2,medium,0.2857142857142857
16340,2,long,0.8571428571428571
16340,3,none,1
16340,3,short,1
16340,3,medium,0.7142857142857143
16340,3,long,0.5714285714285714
16342,1,none,1
16342,1,short,1
16342,1,medium,0.8571428571428571
16342,1,long,1
16342,2,none,1
16342,2,short,1
16342,2,medium,1
16342,2,long,0.8571428571428571
16342,3,none,1
16342,3,short,1
16342,3,medium,1
16342,3,long,0.8571428571428571
16343,1,none,1
16343,1,short,0.8571428571428571
16343,1,medium,0.8571428571428571
16343,1,long,0.5714285714285714
16343,2,none,1
16343,2,short,0.8571428571428571
16343,2,medium,0.8571428571428571
16343,2,long,0.7142857142857143
16343,3,none,1
16343,3,short,1
16343,3,medium,0.7142857142857143
16343,3,long,0.8571428571428571
16344,1,none,1
16344,1,short,1
16344,1,medium,1
16344,1,long,1
16344,2,none,1
16344,2,short,1
16344,2,medium,0.8571428571428571
16344,2,long,1
16344,3,none,1
16344,3,short,1
16344,3,medium,0.8571428571428571
16344,3,long,1
16345,1,none,0
16345,1,short,1
16345,1,medium,1
16345,1,long,0.8571428571428571
16345,2,none,1
16345,2,short,0.8571428571428571
16345,2,medium,1
16345,2,long,0.8571428571428571
16345,3,none,1
16345,3,short,1
16345,3,medium,0.7142857142857143
16345,3,long,0.7142857142857143
16346,1,none,1
16346,1,short,1
16346,1,medium,1
16346,1,long,0.8571428571428571
16346,2,none,1
16346,2,short,1
16346,2,medium,1
16346,2,long,0.8571428571428571
16346,3,none,1
16346,3,short,1
16346,3,medium,0.7142857142857143
16346,3,long,1
16348,1,none,1
16348,1,short,1
16348,1,medium,1
16348,1,long,0.8571428571428571
16348,2,none,1
16348,2,short,1
16348,2,medium,1
16348,2,long,1
16348,3,none,1
16348,3,short,1
16348,3,medium,1
16348,3,long,1
16349,1,none,1
16349,1,short,0.7142857142857143
16349,1,medium,0.7142857142857143
16349,1,long,0.8571428571428571
16349,2,none,1
16349,2,short,0.5714285714285714
16349,2,medium,0.7142857142857143
16349,2,long,0.5714285714285714
16349,3,none,0
16349,3,short,0.7142857142857143
16349,3,medium,0.5714285714285714
16349,3,long,0.2857142857142857
16350,1,none,1
16350,1,short,1
16350,1,medium,1
16350,1,long,1
16350,2,none,1
16350,2,short,1
16350,2,medium,0.8571428571428571
16350,2,long,0.5714285714285714
16350,3,none,1
16350,3,short,1
16350,3,medium,0.8571428571428571
16350,3,long,0.8571428571428571
16352,1,none,0
16352,1,short,1
16352,1,medium,1
16352,1,long,1
16352,2,none,1
16352,2,short,0.8571428571428571
16352,2,medium,1
16352,2,long,1
16352,3,none,1
16352,3,short,1
16352,3,medium,0.7142857142857143
16352,3,long,0.7142857142857143
16353,1,none,1
16353,1,short,0.5714285714285714
16353,1,medium,0.7142857142857143
16353,1,long,0.8571428571428571
16353,2,none,1
16353,2,short,1
16353,2,medium,1
16353,2,long,0.8571428571428571
16353,3,none,1
16353,3,short,1
16353,3,medium,1
16353,3,long,0.42857142857142855
16356,1,none,0
16356,1,short,0.7142857142857143
16356,1,medium,1
16356,1,long,0.5714285714285714
16356,2,none,0
16356,2,short,0.8571428571428571
16356,2,medium,0.7142857142857143
16356,2,long,0.5714285714285714
16356,3,none,1
16356,3,short,1
16356,3,medium,0.2857142857142857
16356,3,long,0.8571428571428571
16357,1,none,1
16357,1,short,1
16357,1,medium,1
16357,1,long,0.8571428571428571
16357,2,none,1
16357,2,short,1
16357,2,medium,0.8571428571428571
16357,2,long,0.8571428571428571
16357,3,none,1
16357,3,short,0.8571428571428571
16357,3,medium,0.8571428571428571
16357,3,long,0.7142857142857143
16360,1,none,1
16360,1,short,1
16360,1,medium,1
16360,1,long,0.7142857142857143
16360,2,none,1
16360,2,short,0.8571428571428571
16360,2,medium,0.8571428571428571
16360,2,long,0.7142857142857143
16360,3,none,1
16360,3,short,1
16360,3,medium,0.8571428571428571
16360,3,long,1
16366,1,none,1
16366,1,short,1
16366,1,medium,1
16366,1,long,0.8571428571428571
16366,2,none,1
16366,2,short,1
16366,2,medium,0.8571428571428571
16366,2,long,0.8571428571428571
16366,3,none,1
16366,3,short,1
16366,3,medium,0.8571428571428571
16366,3,long,0.7142857142857143
16368,1,none,1
16368,1,short,1
16368,1,medium,1
16368,1,long,0.7142857142857143
16368,2,none,1
16368,2,short,1
16368,2,medium,0.8571428571428571
16368,2,long,0.5714285714285714
16368,3,none,1
16368,3,short,1
16368,3,medium,0.7142857142857143
16368,3,long,0.7142857142857143
16369,1,none,1
16369,1,short,1
16369,1,medium,0.7142857142857143
16369,1,long,0.8571428571428571
16369,2,none,1
16369,2,short,0.8571428571428571
16369,2,medium,0.8571428571428571
16369,2,long,0.5714285714285714
16369,3,none,1
16369,3,short,0.8571428571428571
16369,3,medium,0.8571428571428571
16369,3,long,0.8571428571428571
16370,1,none,1
16370,1,short,1
16370,1,medium,0.8571428571428571
16370,1,long,1
16370,2,none,1
16370,2,short,1
16370,2,medium,1
16370,2,long,0.7142857142857143
16370,3,none,1
16370,3,short,1
16370,3,medium,0.8571428571428571
16370,3,long,1
16371,1,none,1
16371,1,short,1
16371,1,medium,1
16371,1,long,1
16371,2,none,1
16371,2,short,1
16371,2,medium,1
16371,2,long,1
16371,3,none,1
16371,3,short,1
16371,3,medium,1
16371,3,long,1
16372,1,none,1
16372,1,short,1
16372,1,medium,1
16372,1,long,1
16372,2,none,1
16372,2,short,1
16372,2,medium,1
16372,2,long,1
16372,3,none,1
16372,3,short,1
16372,3,medium,1
16372,3,long,1
16373,1,none,1
16373,1,short,1
16373,1,medium,1
16373,1,long,1
16373,2,none,1
16373,2,short,1
16373,2,medium,1
16373,2,long,1
16373,3,none,1
16373,3,short,1
16373,3,medium,1
16373,3,long,1
16374,1,none,1
16374,1,short,1
16374,1,medium,0.8571428571428571
16374,1,long,0.8571428571428571
16374,2,none,1
16374,2,short,0.8571428571428571
16374,2,medium,0.7142857142857143
16374,2,long,0.8571428571428571
16374,3,none,1
16374,3,short,0.8571428571428571
16374,3,medium,1
16374,3,long,0.5714285714285714
16375,1,none,1
16375,1,short,0.7142857142857143
16375,1,medium,1
16375,1,long,0.8571428571428571
16375,2,none,1
16375,2,short,1
16375,2,medium,0.7142857142857143
16375,2,long,0.7142857142857143
16375,3,none,1
16375,3,short,1
16375,3,medium,0.5714285714285714
16375,3,long,0.5714285714285714
16376,1,none,1
16376,1,short,0.7142857142857143
16376,1,medium,1
16376,1,long,0.8571428571428571
16376,2,none,1
16376,2,short,0.8571428571428571
16376,2,medium,0.7142857142857143
16376,2,long,0.8571428571428571
16376,3,none,1
16376,3,short,1
16376,3,medium,0.7142857142857143
16376,3,long,0.8571428571428571
16377,1,none,1
16377,1,short,1
16377,1,medium,1
16377,1,long,1
16377,2,none,1
16377,2,short,1
16377,2,medium,1
16377,2,long,0.8571428571428571
16377,3,none,1
16377,3,short,1
16377,3,medium,1
16377,3,long,0.8571428571428571
16378,1,none,1
16378,1,short,0.8571428571428571
16378,1,medium,1
16378,1,long,1
16378,2,none,1
16378,2,short,0.8571428571428571
16378,2,medium,1
16378,2,long,1
16378,3,none,1
16378,3,short,1
16378,3,medium,1
16378,3,long,1
16379,1,none,1
16379,1,short,1
16379,1,medium,1
16379,1,long,0.8571428571428571
16379,2,none,1
16379,2,short,1
16379,2,medium,0.8571428571428571
16379,2,long,0.8571428571428571
16379,3,none,1
16379,3,short,0.8571428571428571
16379,3,medium,1
16379,3,long,0.8571428571428571
16380,1,none,1
16380,1,short,1
16380,1,medium,1
16380,1,long,1
16380,2,none,1
16380,2,short,1
16380,2,medium,1
16380,2,long,1
16380,3,none,1
16380,3,short,1
16380,3,medium,1
16380,3,long,1
16383,1,none,1
16383,1,short,1
16383,1,medium,1
16383,1,long,1
16383,2,none,1
16383,2,short,1
16383,2,medium,1
16383,2,long,1
16383,3,none,1
16383,3,short,0.8571428571428571
16383,3,medium,0.8571428571428571
16383,3,long,1
16384,1,none,1
16384,1,short,1
16384,1,medium,0.8571428571428571
16384,1,long,1
16384,2,none,1
16384,2,short,1
16384,2,medium,0.8571428571428571
16384,2,long,0.8571428571428571
16384,3,none,1
16384,3,short,1
16384,3,medium,0.7142857142857143
16384,3,long,0.8571428571428571
16385,1,none,1
16385,1,short,1
16385,1,medium,1
16385,1,long,0.8571428571428571
16385,2,none,1
16385,2,short,1
16385,2,medium,1
16385,2,long,1
16385,3,none,1
16385,3,short,1
16385,3,medium,0.8571428571428571
16385,3,long,0.8571428571428571
16387,1,none,1
16387,1,short,1
16387,1,medium,1
16387,1,long,1
16387,2,none,1
16387,2,short,1
16387,2,medium,1
16387,2,long,1
16387,3,none,1
16387,3,short,1
16387,3,medium,1
16387,3,long,1
16388,1,none,1
16388,1,short,1
16388,1,medium,1
16388,1,long,0.7142857142857143
16388,2,none,1
16388,2,short,1
16388,2,medium,0.5714285714285714
16388,2,long,0.8571428571428571
16388,3,none,1
16388,3,short,1
16388,3,medium,0.5714285714285714
16388,3,long,0.7142857142857143
16390,1,none,1
16390,1,short,1
16390,1,medium,0.7142857142857143
16390,1,long,0.8571428571428571
16390,2,none,1
16390,2,short,0.7142857142857143
16390,2,medium,0.42857142857142855
16390,2,long,0.7142857142857143
16390,3,none,1
16390,3,short,0.8571428571428571
16390,3,medium,0.8571428571428571
16390,3,long,0.5714285714285714
16392,1,none,1
16392,1,short,1
16392,1,medium,1
16392,1,long,0.7142857142857143
16392,2,none,1
16392,2,short,0.7142857142857143
16392,2,medium,0.8571428571428571
16392,2,long,1
16392,3,none,1
16392,3,short,1
16392,3,medium,0.7142857142857143
16392,3,long,1
16394,1,none,1
16394,1,short,1
16394,1,medium,0.8571428571428571
16394,1,long,1
16394,2,none,1
16394,2,short,1
16394,2,medium,1
16394,2,long,1
16394,3,none,1
16394,3,short,1
16394,3,medium,1
16394,3,long,0.8571428571428571
16396,1,none,1
16396,1,short,1
16396,1,medium,1
16396,1,long,0.8571428571428571
16396,2,none,1
16396,2,short,1
16396,2,medium,1
16396,2,long,1
16396,3,none,1
16396,3,short,1
16396,3,medium,1
16396,3,long,1
16397,1,none,1
16397,1,short,0.7142857142857143
16397,1,medium,0.8571428571428571
16397,1,long,0.7142857142857143
16397,2,none,1
16397,2,short,0.42857142857142855
16397,2,medium,0.5714285714285714
16397,2,long,0.5714285714285714
16397,3,none,1
16397,3,short,0.8571428571428571
16397,3,medium,0.2857142857142857
16397,3,long,0.5714285714285714
16398,1,none,1
16398,1,short,1
16398,1,medium,0.7142857142857143
16398,1,long,1
16398,2,none,1
16398,2,short,1
16398,2,medium,0.5714285714285714
16398,2,long,0.5714285714285714
16398,3,none,1
16398,3,short,0.8571428571428571
16398,3,medium,0.7142857142857143
16398,3,long,0.5714285714285714
16400,1,none,1
16400,1,short,0.8571428571428571
16400,1,medium,0.8571428571428571
16400,1,long,1
16400,2,none,1
16400,2,short,0.8571428571428571
16400,2,medium,1
16400,2,long,0.7142857142857143
16400,3,none,1
16400,3,short,1
16400,3,medium,0.8571428571428571
16400,3,long,0.8571428571428571
16401,1,none,1
16401,1,short,0.7142857142857143
16401,1,medium,0.5714285714285714
16401,1,long,0.8571428571428571
16401,2,none,1
16401,2,short,0.7142857142857143
16401,2,medium,1
16401,2,long,1
16401,3,none,1
16401,3,short,0.7142857142857143
16401,3,medium,0.5714285714285714
16401,3,long,1
16403,1,none,1
16403,1,short,1
16403,1,medium,0.8571428571428571
16403,1,long,1
16403,2,none,1
16403,2,short,1
16403,2,medium,1
16403,2,long,1
16403,3,none,1
16403,3,short,1
16403,3,medium,1
16403,3,long,0.8571428571428571
16405,1,none,1
16405,1,short,1
16405,1,medium,1
16405,1,long,1
16405,2,none,1
16405,2,short,1
16405,2,medium,1
16405,2,long,1
16405,3,none,1
16405,3,short,1
16405,3,medium,1
16405,3,long,0.8571428571428571
16406,1,none,1
16406,1,short,1
16406,1,medium,1
16406,1,long,1
16406,2,none,1
16406,2,short,1
16406,2,medium,1
16406,2,long,1
16406,3,none,1
16406,3,short,1
16406,3,medium,1
16406,3,long,1
16407,1,none,1
16407,1,short,0.8571428571428571
16407,1,medium,0.8571428571428571
16407,1,long,1
16407,2,none,1
16407,2,short,0.8571428571428571
16407,2,medium,1
16407,2,long,0.8571428571428571
16407,3,none,1
16407,3,short,1
16407,3,medium,1
16407,3,long,0.8571428571428571
16408,1,none,1
16408,1,short,0.8571428571428571
16408,1,medium,1
16408,1,long,1
16408,2,none,1
16408,2,short,1
16408,2,medium,1
16408,2,long,1
16408,3,none,1
16408,3,short,0.8571428571428571
16408,3,medium,0.8571428571428571
16408,3,long,0.8571428571428571
16411,1,none,1
16411,1,short,0.8571428571428571
16411,1,medium,0.8571428571428571
16411,1,long,0.8571428571428571
16411,2,none,1
16411,2,short,1
16411,2,medium,0.8571428571428571
16411,2,long,0.8571428571428571
16411,3,none,1
16411,3,short,0.8571428571428571
16411,3,medium,0.42857142857142855
16411,3,long,0.5714285714285714
16412,1,none,1
16412,1,short,1
16412,1,medium,0.8571428571428571
16412,1,long,0.7142857142857143
16412,2,none,1
16412,2,short,1
16412,2,medium,1
16412,2,long,0.7142857142857143
16412,3,none,1
16412,3,short,1
16412,3,medium,0.8571428571428571
16412,3,long,0.8571428571428571
16414,1,none,1
16414,1,short,0.8571428571428571
16414,1,medium,1
16414,1,long,1
16414,2,none,1
16414,2,short,1
16414,2,medium,1
16414,2,long,0.8571428571428571
16414,3,none,1
16414,3,short,1
16414,3,medium,1
16414,3,long,1
16415,1,none,1
16415,1,short,1
16415,1,medium,1
16415,1,long,1
16415,2,none,1
16415,2,short,1
16415,2,medium,1
16415,2,long,0.8571428571428571
16415,3,none,1
16415,3,short,1
16415,3,medium,1
16415,3,long,1
16417,1,none,1
16417,1,short,0.7142857142857143
16417,1,medium,1
16417,1,long,0.5714285714285714
16417,2,none,1
16417,2,short,1
16417,2,medium,0.7142857142857143
16417,2,long,0.8571428571428571
16417,3,none,1
16417,3,short,1
16417,3,medium,0.7142857142857143
16417,3,long,0.8571428571428571
16418,1,none,1
16418,1,short,1
16418,1,medium,1
16418,1,long,0.8571428571428571
16418,2,none,1
16418,2,short,1
16418,2,medium,1
16418,2,long,0.8571428571428571
16418,3,none,1
16418,3,short,1
16418,3,medium,1
16418,3,long,0.8571428571428571
16419,1,none,1
16419,1,short,1
16419,1,medium,1
16419,1,long,1
16419,2,none,1
16419,2,short,1
16419,2,medium,0.8571428571428571
16419,2,long,0.8571428571428571
16419,3,none,1
16419,3,short,1
16419,3,medium,0.8571428571428571
16419,3,long,0.8571428571428571
16420,1,none,1
16420,1,short,1
16420,1,medium,1
16420,1,long,1
16420,2,none,1
16420,2,short,1
16420,2,medium,1
16420,2,long,1
16420,3,none,1
16420,3,short,1
16420,3,medium,1
16420,3,long,1
16423,1,none,1
16423,1,short,1
16423,1,medium,1
16423,1,long,0.8571428571428571
16423,2,none,1
16423,2,short,1
16423,2,medium,1
16423,2,long,1
16423,3,none,1
16423,3,short,1
16423,3,medium,1
16423,3,long,0.8571428571428571
16424,1,none,1
16424,1,short,1
16424,1,medium,1
16424,1,long,1
16424,2,none,1
16424,2,short,1
16424,2,medium,1
16424,2,long,1
16424,3,none,1
16424,3,short,1
16424,3,medium,1
16424,3,long,1
16425,1,none,1
16425,1,short,1
16425,1,medium,1
16425,1,long,0.8571428571428571
16425,2,none,1
16425,2,short,1
16425,2,medium,0.8571428571428571
16425,2,long,0.8571428571428571
16425,3,none,1
16425,3,short,1
16425,3,medium,1
16425,3,long,0.8571428571428571
16427,1,none,1
16427,1,short,1
16427,1,medium,1
16427,1,long,1
16427,2,none,1
16427,2,short,1
16427,2,medium,0.7142857142857143
16427,2,long,1
16427,3,none,1
16427,3,short,1
16427,3,medium,1
16427,3,long,1
16428,1,none,1
16428,1,short,1
16428,1,medium,1
16428,1,long,1
16428,2,none,1
16428,2,short,1
16428,2,medium,1
16428,2,long,0.8571428571428571
16428,3,none,1
16428,3,short,1
16428,3,medium,1
16428,3,long,0.8571428571428571
16429,1,none,1
16429,1,short,1
16429,1,medium,0.8571428571428571
16429,1,long,0.7142857142857143
16429,2,none,1
16429,2,short,1
16429,2,medium,1
16429,2,long,1
16429,3,none,1
16429,3,short,0.7142857142857143
16429,3,medium,0.5714285714285714
16429,3,long,0.5714285714285714
16430,1,none,1
16430,1,short,1
16430,1,medium,1
16430,1,long,0.8571428571428571
16430,2,none,1
16430,2,short,1
16430,2,medium,1
16430,2,long,0.7142857142857143
16430,3,none,1
16430,3,short,1
16430,3,medium,1
16430,3,long,0.7142857142857143
16434,1,none,1
16434,1,short,1
16434,1,medium,0.8571428571428571
16434,1,long,1
16434,2,none,1
16434,2,short,1
16434,2,medium,1
16434,2,long,1
16434,3,none,1
16434,3,short,1
16434,3,medium,1
16434,3,long,0.8571428571428571
16435,1,none,1
16435,1,short,1
16435,1,medium,0.8571428571428571
16435,1,long,0.5714285714285714
16435,2,none,1
16435,2,short,0.8571428571428571
16435,2,medium,0.8571428571428571
16435,2,long,1
16435,3,none,0
16435,3,short,1
16435,3,medium,1
16435,3,long,1
16436,1,none,1
16436,1,short,1
16436,1,medium,1
16436,1,long,0.8571428571428571
16436,2,none,1
16436,2,short,1
16436,2,medium,1
16436,2,long,0.8571428571428571
16436,3,none,1
16436,3,short,1
16436,3,medium,1
16436,3,long,1
16437,1,none,1
16437,1,short,0.8571428571428571
16437,1,medium,0.7142857142857143
16437,1,long,0.5714285714285714
16437,2,none,1
16437,2,short,0.42857142857142855
16437,2,medium,0.7142857142857143
16437,2,long,0.7142857142857143
16437,3,none,1
16437,3,short,0.7142857142857143
16437,3,medium,0.5714285714285714
16437,3,long,0.2857142857142857
16439,1,none,1
16439,1,short,1
16439,1,medium,1
16439,1,long,1
16439,2,none,1
16439,2,short,0.8571428571428571
16439,2,medium,0.8571428571428571
16439,2,long,0.8571428571428571
16439,3,none,1
16439,3,short,1
16439,3,medium,0.7142857142857143
16439,3,long,1
16440,1,none,1
16440,1,short,0.8571428571428571
16440,1,medium,1
16440,1,long,1
16440,2,none,1
16440,2,short,1
16440,2,medium,1
16440,2,long,0.8571428571428571
16440,3,none,1
16440,3,short,1
16440,3,medium,1
16440,3,long,1
16441,1,none,1
16441,1,short,0.7142857142857143
16441,1,medium,0.8571428571428571
16441,1,long,0.8571428571428571
16441,2,none,1
16441,2,short,0.8571428571428571
16441,2,medium,0.7142857142857143
16441,2,long,0.5714285714285714
16441,3,none,1
16441,3,short,0.8571428571428571
16441,3,medium,0.7142857142857143
16441,3,long,0.8571428571428571
16442,1,none,1
16442,1,short,1
16442,1,medium,1
16442,1,long,1
16442,2,none,1
16442,2,short,0.8571428571428571
16442,2,medium,1
16442,2,long,1
16442,3,none,1
16442,3,short,1
16442,3,medium,0.8571428571428571
16442,3,long,0.7142857142857143
16443,1,none,1
16443,1,short,1
16443,1,medium,1
16443,1,long,1
16443,2,none,1
16443,2,short,1
16443,2,medium,1
16443,2,long,1
16443,3,none,1
16443,3,short,1
16443,3,medium,1
16443,3,long,1
16444,1,none,1
16444,1,short,0.8571428571428571
16444,1,medium,0.8571428571428571
16444,1,long,0.8571428571428571
16444,2,none,1
16444,2,short,0.7142857142857143
16444,2,medium,0.8571428571428571
16444,2,long,0.8571428571428571
16444,3,none,1
16444,3,short,0.2857142857142857
16444,3,medium,0.7142857142857143
16444,3,long,0.5714285714285714
16445,1,none,1
16445,1,short,1
16445,1,medium,1
16445,1,long,1
16445,2,none,1
16445,2,short,0.8571428571428571
16445,2,medium,1
16445,2,long,0.8571428571428571
16445,3,none,1
16445,3,short,1
16445,3,medium,0.8571428571428571
16445,3,long,0.7142857142857143
16447,1,none,1
16447,1,short,0.8571428571428571
16447,1,medium,0.8571428571428571
16447,1,long,0.7142857142857143
16447,2,none,1
16447,2,short,0.7142857142857143
16447,2,medium,0.5714285714285714
16447,2,long,0.5714285714285714
16447,3,none,1
16447,3,short,0.7142857142857143
16447,3,medium,0.2857142857142857
16447,3,long,0.2857142857142857
16449,1,none,1
16449,1,short,1
16449,1,medium,0.8571428571428571
16449,1,long,0.8571428571428571
16449,2,none,1
16449,2,short,0.7142857142857143
16449,2,medium,1
16449,2,long,1
16449,3,none,1
16449,3,short,1
16449,3,medium,0.5714285714285714
16449,3,long,0.8571428571428571
16450,1,none,1
16450,1,short,1
16450,1,medium,1
16450,1,long,1
16450,2,none,1
16450,2,short,0.8571428571428571
16450,2,medium,1
16450,2,long,0.8571428571428571
16450,3,none,1
16450,3,short,1
16450,3,medium,1
16450,3,long,0.8571428571428571
16451,1,none,1
16451,1,short,1
16451,1,medium,1
16451,1,long,1
16451,2,none,1
16451,2,short,1
16451,2,medium,1
16451,2,long,1
